,Burst_Error_Rate,Distance,Physical_Error_Rate,Number_of_Rounds,Logical_Error_Rate
407,0.15000000000000002,5,0.0075,60,0.1491
408,0.15000000000000002,7,0.0075,24,0.0006
409,0.15000000000000002,7,0.0075,36,0.0007
410,0.15000000000000002,7,0.0075,48,0.0011
411,0.15000000000000002,7,0.0075,60,0.0013
412,0.15000000000000002,7,0.0075,24,0.1443
413,0.15000000000000002,7,0.0075,36,0.1405
414,0.15000000000000002,7,0.0075,48,0.1377
415,0.15000000000000002,7,0.0075,60,0.1436
416,0.15000000000000002,9,0.0075,24,0.0
417,0.15000000000000002,9,0.0075,36,0.0
418,0.15000000000000002,9,0.0075,48,0.0001
419,0.15000000000000002,9,0.0075,60,0.0
420,0.15000000000000002,9,0.0075,24,0.15
421,0.15000000000000002,9,0.0075,36,0.1398
422,0.15000000000000002,9,0.0075,48,0.1496
423,0.15000000000000002,9,0.0075,60,0.1407
424,0.15000000000000002,11,0.0075,24,0.0
425,0.15000000000000002,11,0.0075,36,0.0
426,0.15000000000000002,11,0.0075,48,0.0
427,0.15000000000000002,11,0.0075,60,0.0
428,0.15000000000000002,11,0.0075,24,0.1462
429,0.15000000000000002,11,0.0075,36,0.1428
430,0.15000000000000002,11,0.0075,48,0.1406
431,0.15000000000000002,11,0.0075,60,0.1491
432,0.15000000000000002,13,0.0075,24,0.0
433,0.15000000000000002,13,0.0075,36,0.0
434,0.15000000000000002,13,0.0075,48,0.0
435,0.15000000000000002,13,0.0075,60,0.0
436,0.15000000000000002,13,0.0075,24,0.1461
437,0.15000000000000002,13,0.0075,36,0.1451
438,0.15000000000000002,13,0.0075,48,0.1443
439,0.15000000000000002,13,0.0075,60,0.1504
440,0.155,5,0.0075,24,0.0041
441,0.155,5,0.0075,36,0.0049
442,0.155,5,0.0075,48,0.0059
443,0.155,5,0.0075,60,0.0088
444,0.155,5,0.0075,24,0.1416
445,0.155,5,0.0075,36,0.15
446,0.155,5,0.0075,48,0.1482
447,0.155,5,0.0075,60,0.1506
448,0.155,7,0.0075,24,0.0004
449,0.155,7,0.0075,36,0.0006
450,0.155,7,0.0075,48,0.0006
451,0.155,7,0.0075,60,0.0013
452,0.155,7,0.0075,24,0.1573
453,0.155,7,0.0075,36,0.1528
454,0.155,7,0.0075,48,0.1557
455,0.155,7,0.0075,60,0.1462
456,0.155,9,0.0075,24,0.0001
457,0.155,9,0.0075,36,0.0
458,0.155,9,0.0075,48,0.0003
459,0.155,9,0.0075,60,0.0002
460,0.155,9,0.0075,24,0.1583
461,0.155,9,0.0075,36,0.1557
462,0.155,9,0.0075,48,0.1531
463,0.155,9,0.0075,60,0.1561
464,0.155,11,0.0075,24,0.0
465,0.155,11,0.0075,36,0.0
466,0.155,11,0.0075,48,0.0
467,0.155,11,0.0075,60,0.0
468,0.155,11,0.0075,24,0.1592
469,0.155,11,0.0075,36,0.1601
470,0.155,11,0.0075,48,0.1639
471,0.155,11,0.0075,60,0.1616
472,0.155,13,0.0075,24,0.0
473,0.155,13,0.0075,36,0.0
474,0.155,13,0.0075,48,0.0
475,0.155,13,0.0075,60,0.0
476,0.155,13,0.0075,24,0.163
477,0.155,13,0.0075,36,0.1671
478,0.155,13,0.0075,48,0.1618
479,0.155,13,0.0075,60,0.1624
480,0.16,5,0.0075,24,0.003
481,0.16,5,0.0075,36,0.0046
482,0.16,5,0.0075,48,0.0079
483,0.16,5,0.0075,60,0.0081
484,0.16,5,0.0075,24,0.1596
485,0.16,5,0.0075,36,0.1602
486,0.16,5,0.0075,48,0.1619
487,0.16,5,0.0075,60,0.163
488,0.16,7,0.0075,24,0.0004
489,0.16,7,0.0075,36,0.0003
490,0.16,7,0.0075,48,0.0011
491,0.16,7,0.0075,60,0.0006
492,0.16,7,0.0075,24,0.1662
493,0.16,7,0.0075,36,0.1653
494,0.16,7,0.0075,48,0.1665
495,0.16,7,0.0075,60,0.1715
496,0.16,9,0.0075,24,0.0
497,0.16,9,0.0075,36,0.0
498,0.16,9,0.0075,48,0.0002
499,0.16,9,0.0075,60,0.0001
500,0.16,9,0.0075,24,0.1694
501,0.16,9,0.0075,36,0.1722
502,0.16,9,0.0075,48,0.1693
503,0.16,9,0.0075,60,0.1648
504,0.16,11,0.0075,24,0.0
505,0.16,11,0.0075,36,0.0
506,0.16,11,0.0075,48,0.0
507,0.16,11,0.0075,60,0.0
508,0.16,11,0.0075,24,0.1671
509,0.16,11,0.0075,36,0.1798
510,0.16,11,0.0075,48,0.174
511,0.16,11,0.0075,60,0.1736
512,0.16,13,0.0075,24,0.0
513,0.16,13,0.0075,36,0.0
514,0.16,13,0.0075,48,0.0
515,0.16,13,0.0075,60,0.0
516,0.16,13,0.0075,24,0.1808
517,0.16,13,0.0075,36,0.1777
518,0.16,13,0.0075,48,0.1806
519,0.16,13,0.0075,60,0.1862
