,Burst_Error_Rate,Distance,Physical_Error_Rate,Number_of_Rounds,Logical_Error_Rate
87,0.1,5,0.03,60,0.348
88,0.1,7,0.03,24,0.0897
89,0.1,7,0.03,36,0.1347
90,0.1,7,0.03,48,0.1676
91,0.1,7,0.03,60,0.1935
92,0.1,7,0.03,24,0.157
93,0.1,7,0.03,36,0.1907
94,0.1,7,0.03,48,0.2242
95,0.1,7,0.03,60,0.2487
96,0.1,9,0.03,24,0.0485
97,0.1,9,0.03,36,0.0755
98,0.1,9,0.03,48,0.1079
99,0.1,9,0.03,60,0.1234
100,0.1,9,0.03,24,0.1289
101,0.1,9,0.03,36,0.1401
102,0.1,9,0.03,48,0.1717
103,0.1,9,0.03,60,0.1881
104,0.1,11,0.03,24,0.0288
105,0.1,11,0.03,36,0.0447
106,0.1,11,0.03,48,0.0604
107,0.1,11,0.03,60,0.0788
108,0.1,11,0.03,24,0.1014
109,0.1,11,0.03,36,0.1098
110,0.1,11,0.03,48,0.1284
111,0.1,11,0.03,60,0.145
112,0.1,13,0.03,24,0.0165
113,0.1,13,0.03,36,0.0265
114,0.1,13,0.03,48,0.0328
115,0.1,13,0.03,60,0.0476
116,0.1,13,0.03,24,0.0897
117,0.1,13,0.03,36,0.0955
118,0.1,13,0.03,48,0.1042
119,0.1,13,0.03,60,0.1078
120,0.11,5,0.03,24,0.1664
121,0.11,5,0.03,36,0.2199
122,0.11,5,0.03,48,0.264
123,0.11,5,0.03,60,0.3088
124,0.11,5,0.03,24,0.2312
125,0.11,5,0.03,36,0.2825
126,0.11,5,0.03,48,0.3156
127,0.11,5,0.03,60,0.3501
128,0.11,7,0.03,24,0.0928
129,0.11,7,0.03,36,0.1311
130,0.11,7,0.03,48,0.1757
131,0.11,7,0.03,60,0.197
132,0.11,7,0.03,24,0.1825
133,0.11,7,0.03,36,0.2103
134,0.11,7,0.03,48,0.2345
135,0.11,7,0.03,60,0.2611
136,0.11,9,0.03,24,0.0552
137,0.11,9,0.03,36,0.0782
138,0.11,9,0.03,48,0.0983
139,0.11,9,0.03,60,0.1215
140,0.11,9,0.03,24,0.145
141,0.11,9,0.03,36,0.165
142,0.11,9,0.03,48,0.1824
143,0.11,9,0.03,60,0.196
144,0.11,11,0.03,24,0.0306
145,0.11,11,0.03,36,0.0455
146,0.11,11,0.03,48,0.0599
147,0.11,11,0.03,60,0.0737
148,0.11,11,0.03,24,0.1226
149,0.11,11,0.03,36,0.1302
150,0.11,11,0.03,48,0.1447
151,0.11,11,0.03,60,0.1579
152,0.11,13,0.03,24,0.0169
153,0.11,13,0.03,36,0.0259
154,0.11,13,0.03,48,0.0351
155,0.11,13,0.03,60,0.0428
156,0.11,13,0.03,24,0.1109
157,0.11,13,0.03,36,0.1201
158,0.11,13,0.03,48,0.1256
159,0.11,13,0.03,60,0.1292
160,0.12,5,0.03,24,0.1573
161,0.12,5,0.03,36,0.218
162,0.12,5,0.03,48,0.2733
163,0.12,5,0.03,60,0.3188
164,0.12,5,0.03,24,0.2401
165,0.12,5,0.03,36,0.2781
166,0.12,5,0.03,48,0.3192
167,0.12,5,0.03,60,0.3612
168,0.12,7,0.03,24,0.0908
169,0.12,7,0.03,36,0.1365
170,0.12,7,0.03,48,0.1633
171,0.12,7,0.03,60,0.2022
172,0.12,7,0.03,24,0.1991
173,0.12,7,0.03,36,0.2214
174,0.12,7,0.03,48,0.2459
175,0.12,7,0.03,60,0.2737
176,0.12,9,0.03,24,0.0517
177,0.12,9,0.03,36,0.0805
178,0.12,9,0.03,48,0.1046
179,0.12,9,0.03,60,0.1277
180,0.12,9,0.03,24,0.17
181,0.12,9,0.03,36,0.1874
182,0.12,9,0.03,48,0.2038
183,0.12,9,0.03,60,0.2213
184,0.12,11,0.03,24,0.0305
185,0.12,11,0.03,36,0.0437
186,0.12,11,0.03,48,0.0592
187,0.12,11,0.03,60,0.0762
188,0.12,11,0.03,24,0.1463
189,0.12,11,0.03,36,0.1541
190,0.12,11,0.03,48,0.175
191,0.12,11,0.03,60,0.1764
192,0.12,13,0.03,24,0.0161
193,0.12,13,0.03,36,0.0266
194,0.12,13,0.03,48,0.0332
195,0.12,13,0.03,60,0.0462
196,0.12,13,0.03,24,0.1419
197,0.12,13,0.03,36,0.1452
198,0.12,13,0.03,48,0.1522
199,0.12,13,0.03,60,0.1598
200,0.13,5,0.03,24,0.1646
201,0.13,5,0.03,36,0.2256
202,0.13,5,0.03,48,0.2757
203,0.13,5,0.03,60,0.3093
204,0.13,5,0.03,24,0.2525
205,0.13,5,0.03,36,0.2945
206,0.13,5,0.03,48,0.3252
207,0.13,5,0.03,60,0.362
208,0.13,7,0.03,24,0.0912
209,0.13,7,0.03,36,0.1251
210,0.13,7,0.03,48,0.1674
211,0.13,7,0.03,60,0.2058
212,0.13,7,0.03,24,0.2097
213,0.13,7,0.03,36,0.239
214,0.13,7,0.03,48,0.264
215,0.13,7,0.03,60,0.2856
216,0.13,9,0.03,24,0.05
217,0.13,9,0.03,36,0.0794
218,0.13,9,0.03,48,0.1018
219,0.13,9,0.03,60,0.1235
220,0.13,9,0.03,24,0.1869
221,0.13,9,0.03,36,0.2046
222,0.13,9,0.03,48,0.2142
223,0.13,9,0.03,60,0.238
224,0.13,11,0.03,24,0.0341
225,0.13,11,0.03,36,0.0441
226,0.13,11,0.03,48,0.0603
227,0.13,11,0.03,60,0.0763
228,0.13,11,0.03,24,0.1709
229,0.13,11,0.03,36,0.1804
230,0.13,11,0.03,48,0.1931
231,0.13,11,0.03,60,0.2084
232,0.13,13,0.03,24,0.0177
233,0.13,13,0.03,36,0.0246
234,0.13,13,0.03,48,0.0339
235,0.13,13,0.03,60,0.0416
236,0.13,13,0.03,24,0.1644
237,0.13,13,0.03,36,0.1728
238,0.13,13,0.03,48,0.178
239,0.13,13,0.03,60,0.1939
240,0.14,5,0.03,24,0.1613
241,0.14,5,0.03,36,0.2251
242,0.14,5,0.03,48,0.2698
243,0.14,5,0.03,60,0.3174
244,0.14,5,0.03,24,0.2654
245,0.14,5,0.03,36,0.3137
246,0.14,5,0.03,48,0.3414
247,0.14,5,0.03,60,0.3686
248,0.14,7,0.03,24,0.0974
249,0.14,7,0.03,36,0.1285
250,0.14,7,0.03,48,0.1725
251,0.14,7,0.03,60,0.2027
252,0.14,7,0.03,24,0.233
253,0.14,7,0.03,36,0.2583
254,0.14,7,0.03,48,0.2772
255,0.14,7,0.03,60,0.2972
256,0.14,9,0.03,24,0.0533
257,0.14,9,0.03,36,0.0828
258,0.14,9,0.03,48,0.1049
259,0.14,9,0.03,60,0.1248
260,0.14,9,0.03,24,0.2107
261,0.14,9,0.03,36,0.2285
262,0.14,9,0.03,48,0.2492
263,0.14,9,0.03,60,0.2677
264,0.14,11,0.03,24,0.0317
265,0.14,11,0.03,36,0.0453
266,0.14,11,0.03,48,0.0577
267,0.14,11,0.03,60,0.0736
268,0.14,11,0.03,24,0.1983
269,0.14,11,0.03,36,0.2125
270,0.14,11,0.03,48,0.2212
271,0.14,11,0.03,60,0.2269
272,0.14,13,0.03,24,0.0181
273,0.14,13,0.03,36,0.0236
274,0.14,13,0.03,48,0.0383
275,0.14,13,0.03,60,0.0444
276,0.14,13,0.03,24,0.1896
277,0.14,13,0.03,36,0.2052
278,0.14,13,0.03,48,0.2066
279,0.14,13,0.03,60,0.2136
280,0.15000000000000002,5,0.03,24,0.1552
281,0.15000000000000002,5,0.03,36,0.2238
282,0.15000000000000002,5,0.03,48,0.2744
283,0.15000000000000002,5,0.03,60,0.3151
284,0.15000000000000002,5,0.03,24,0.2727
285,0.15000000000000002,5,0.03,36,0.3195
286,0.15000000000000002,5,0.03,48,0.3479
287,0.15000000000000002,5,0.03,60,0.3763
288,0.15000000000000002,7,0.03,24,0.0976
289,0.15000000000000002,7,0.03,36,0.1353
290,0.15000000000000002,7,0.03,48,0.1745
291,0.15000000000000002,7,0.03,60,0.1968
292,0.15000000000000002,7,0.03,24,0.2447
293,0.15000000000000002,7,0.03,36,0.2705
294,0.15000000000000002,7,0.03,48,0.2913
295,0.15000000000000002,7,0.03,60,0.3233
296,0.15000000000000002,9,0.03,24,0.0532
297,0.15000000000000002,9,0.03,36,0.0776
298,0.15000000000000002,9,0.03,48,0.0997
299,0.15000000000000002,9,0.03,60,0.1231
300,0.15000000000000002,9,0.03,24,0.2334
301,0.15000000000000002,9,0.03,36,0.2548
302,0.15000000000000002,9,0.03,48,0.2701
303,0.15000000000000002,9,0.03,60,0.274
304,0.15000000000000002,11,0.03,24,0.0305
305,0.15000000000000002,11,0.03,36,0.045
306,0.15000000000000002,11,0.03,48,0.0602
307,0.15000000000000002,11,0.03,60,0.0745
308,0.15000000000000002,11,0.03,24,0.2343
309,0.15000000000000002,11,0.03,36,0.2417
310,0.15000000000000002,11,0.03,48,0.2481
311,0.15000000000000002,11,0.03,60,0.2525
312,0.15000000000000002,13,0.03,24,0.0185
313,0.15000000000000002,13,0.03,36,0.0276
314,0.15000000000000002,13,0.03,48,0.0318
315,0.15000000000000002,13,0.03,60,0.0425
316,0.15000000000000002,13,0.03,24,0.235
317,0.15000000000000002,13,0.03,36,0.2348
318,0.15000000000000002,13,0.03,48,0.2327
319,0.15000000000000002,13,0.03,60,0.2442
320,0.16,5,0.03,24,0.157
321,0.16,5,0.03,36,0.2283
322,0.16,5,0.03,48,0.2706
323,0.16,5,0.03,60,0.3085
324,0.16,5,0.03,24,0.2981
325,0.16,5,0.03,36,0.3232
326,0.16,5,0.03,48,0.3538
327,0.16,5,0.03,60,0.3836
328,0.16,7,0.03,24,0.095
329,0.16,7,0.03,36,0.1327
330,0.16,7,0.03,48,0.1726
331,0.16,7,0.03,60,0.2048
332,0.16,7,0.03,24,0.2776
333,0.16,7,0.03,36,0.2853
334,0.16,7,0.03,48,0.3095
335,0.16,7,0.03,60,0.3268
336,0.16,9,0.03,24,0.0497
337,0.16,9,0.03,36,0.0795
338,0.16,9,0.03,48,0.0982
339,0.16,9,0.03,60,0.1189
340,0.16,9,0.03,24,0.2561
341,0.16,9,0.03,36,0.2646
342,0.16,9,0.03,48,0.2763
343,0.16,9,0.03,60,0.2997
344,0.16,11,0.03,24,0.03
345,0.16,11,0.03,36,0.0447
346,0.16,11,0.03,48,0.0604
347,0.16,11,0.03,60,0.0751
348,0.16,11,0.03,24,0.2613
349,0.16,11,0.03,36,0.2612
350,0.16,11,0.03,48,0.2811
351,0.16,11,0.03,60,0.2797
352,0.16,13,0.03,24,0.0174
353,0.16,13,0.03,36,0.0286
354,0.16,13,0.03,48,0.0355
355,0.16,13,0.03,60,0.0456
356,0.16,13,0.03,24,0.2635
357,0.16,13,0.03,36,0.2615
358,0.16,13,0.03,48,0.2628
359,0.16,13,0.03,60,0.2732
