,Burst_Error_Rate,Distance,Physical_Error_Rate,Number_of_Rounds,Logical_Error_Rate
0,0.095,5,0.03,24,0.1614
1,0.095,5,0.03,36,0.2305
2,0.095,5,0.03,48,0.2717
3,0.095,5,0.03,60,0.317
4,0.095,5,0.03,24,0.209
5,0.095,5,0.03,36,0.2644
6,0.095,5,0.03,48,0.2981
7,0.095,5,0.03,60,0.3321
8,0.095,7,0.03,24,0.0937
9,0.095,7,0.03,36,0.1314
10,0.095,7,0.03,48,0.1652
11,0.095,7,0.03,60,0.2087
12,0.095,7,0.03,24,0.153
13,0.095,7,0.03,36,0.1972
14,0.095,7,0.03,48,0.2171
15,0.095,7,0.03,60,0.2507
16,0.095,9,0.03,24,0.0568
17,0.095,9,0.03,36,0.0756
18,0.095,9,0.03,48,0.1046
19,0.095,9,0.03,60,0.1196
20,0.095,9,0.03,24,0.1187
21,0.095,9,0.03,36,0.1381
22,0.095,9,0.03,48,0.1586
23,0.095,9,0.03,60,0.1739
24,0.095,11,0.03,24,0.0293
25,0.095,11,0.03,36,0.0446
26,0.095,11,0.03,48,0.0608
27,0.095,11,0.03,60,0.0743
28,0.095,11,0.03,24,0.0902
29,0.095,11,0.03,36,0.1052
30,0.095,11,0.03,48,0.115
31,0.095,11,0.03,60,0.1335
32,0.095,13,0.03,24,0.0178
33,0.095,13,0.03,36,0.0255
34,0.095,13,0.03,48,0.0357
35,0.095,13,0.03,60,0.0422
36,0.095,13,0.03,24,0.0726
37,0.095,13,0.03,36,0.0915
38,0.095,13,0.03,48,0.0876
39,0.095,13,0.03,60,0.0987
40,0.10250000000000001,5,0.03,24,0.1604
41,0.10250000000000001,5,0.03,36,0.2277
42,0.10250000000000001,5,0.03,48,0.2778
43,0.10250000000000001,5,0.03,60,0.312
44,0.10250000000000001,5,0.03,24,0.2243
45,0.10250000000000001,5,0.03,36,0.2791
46,0.10250000000000001,5,0.03,48,0.3164
47,0.10250000000000001,5,0.03,60,0.347
48,0.10250000000000001,7,0.03,24,0.0929
49,0.10250000000000001,7,0.03,36,0.1337
50,0.10250000000000001,7,0.03,48,0.1788
51,0.10250000000000001,7,0.03,60,0.2032
52,0.10250000000000001,7,0.03,24,0.1657
53,0.10250000000000001,7,0.03,36,0.2049
54,0.10250000000000001,7,0.03,48,0.2342
55,0.10250000000000001,7,0.03,60,0.2602
56,0.10250000000000001,9,0.03,24,0.0559
57,0.10250000000000001,9,0.03,36,0.0759
58,0.10250000000000001,9,0.03,48,0.099
59,0.10250000000000001,9,0.03,60,0.1292
60,0.10250000000000001,9,0.03,24,0.1317
61,0.10250000000000001,9,0.03,36,0.1476
62,0.10250000000000001,9,0.03,48,0.1665
63,0.10250000000000001,9,0.03,60,0.1894
64,0.10250000000000001,11,0.03,24,0.0326
65,0.10250000000000001,11,0.03,36,0.0405
66,0.10250000000000001,11,0.03,48,0.0602
67,0.10250000000000001,11,0.03,60,0.0742
68,0.10250000000000001,11,0.03,24,0.1122
69,0.10250000000000001,11,0.03,36,0.122
70,0.10250000000000001,11,0.03,48,0.1321
71,0.10250000000000001,11,0.03,60,0.1446
72,0.10250000000000001,13,0.03,24,0.0174
73,0.10250000000000001,13,0.03,36,0.0264
74,0.10250000000000001,13,0.03,48,0.0375
75,0.10250000000000001,13,0.03,60,0.0453
76,0.10250000000000001,13,0.03,24,0.0983
77,0.10250000000000001,13,0.03,36,0.1015
78,0.10250000000000001,13,0.03,48,0.1051
79,0.10250000000000001,13,0.03,60,0.1156
