,Burst_Error_Rate,Distance,Physical_Error_Rate,Number_of_Rounds,Logical_Error_Rate
293,0.15000000000000002,7,0.015,36,0.1718
294,0.15000000000000002,7,0.015,48,0.1715
295,0.15000000000000002,7,0.015,60,0.1756
296,0.15000000000000002,9,0.015,24,0.0011
297,0.15000000000000002,9,0.015,36,0.0025
298,0.15000000000000002,9,0.015,48,0.0039
299,0.15000000000000002,9,0.015,60,0.0041
300,0.15000000000000002,9,0.015,24,0.1635
301,0.15000000000000002,9,0.015,36,0.1628
302,0.15000000000000002,9,0.015,48,0.1599
303,0.15000000000000002,9,0.015,60,0.1601
304,0.15000000000000002,11,0.015,24,0.0007
305,0.15000000000000002,11,0.015,36,0.0006
306,0.15000000000000002,11,0.015,48,0.0007
307,0.15000000000000002,11,0.015,60,0.0009
308,0.15000000000000002,11,0.015,24,0.1672
309,0.15000000000000002,11,0.015,36,0.1604
310,0.15000000000000002,11,0.015,48,0.1661
311,0.15000000000000002,11,0.015,60,0.1655
312,0.15000000000000002,13,0.015,24,0.0002
313,0.15000000000000002,13,0.015,36,0.0
314,0.15000000000000002,13,0.015,48,0.0
315,0.15000000000000002,13,0.015,60,0.0003
316,0.15000000000000002,13,0.015,24,0.1689
317,0.15000000000000002,13,0.015,36,0.1613
318,0.15000000000000002,13,0.015,48,0.1676
319,0.15000000000000002,13,0.015,60,0.1703
320,0.16,5,0.015,24,0.0277
321,0.16,5,0.015,36,0.0392
322,0.16,5,0.015,48,0.0502
323,0.16,5,0.015,60,0.0612
324,0.16,5,0.015,24,0.1801
325,0.16,5,0.015,36,0.1944
326,0.16,5,0.015,48,0.2011
327,0.16,5,0.015,60,0.2066
328,0.16,7,0.015,24,0.0058
329,0.16,7,0.015,36,0.009
330,0.16,7,0.015,48,0.0127
331,0.16,7,0.015,60,0.0152
332,0.16,7,0.015,24,0.1907
333,0.16,7,0.015,36,0.187
334,0.16,7,0.015,48,0.1875
335,0.16,7,0.015,60,0.1923
336,0.16,9,0.015,24,0.002
337,0.16,9,0.015,36,0.0028
338,0.16,9,0.015,48,0.0036
339,0.16,9,0.015,60,0.0032
340,0.16,9,0.015,24,0.188
341,0.16,9,0.015,36,0.1861
342,0.16,9,0.015,48,0.1836
343,0.16,9,0.015,60,0.1899
344,0.16,11,0.015,24,0.0001
345,0.16,11,0.015,36,0.0007
346,0.16,11,0.015,48,0.0004
347,0.16,11,0.015,60,0.001
348,0.16,11,0.015,24,0.192
349,0.16,11,0.015,36,0.1946
350,0.16,11,0.015,48,0.1887
351,0.16,11,0.015,60,0.1934
352,0.16,13,0.015,24,0.0001
353,0.16,13,0.015,36,0.0003
354,0.16,13,0.015,48,0.0001
355,0.16,13,0.015,60,0.0003
356,0.16,13,0.015,24,0.202
357,0.16,13,0.015,36,0.1996
358,0.16,13,0.015,48,0.1998
359,0.16,13,0.015,60,0.1995
