,Burst_Error_Rate,Distance,Physical_Error_Rate,Number_of_Rounds,Logical_Error_Rate
172,0.11666666666666667,7,0.015,128,0.00529
173,0.11666666666666667,7,0.015,160,0.00709
174,0.11666666666666667,7,0.015,192,0.0076
175,0.11666666666666667,7,0.015,64,0.1083
176,0.11666666666666667,7,0.015,96,0.10644
177,0.11666666666666667,7,0.015,128,0.10954
178,0.11666666666666667,7,0.015,160,0.10957
179,0.11666666666666667,7,0.015,192,0.11096
180,0.12,3,0.015,64,0.09867
181,0.12,3,0.015,96,0.14272
182,0.12,3,0.015,128,0.17956
183,0.12,3,0.015,160,0.21328
184,0.12,3,0.015,192,0.2447
185,0.12,3,0.015,64,0.19037
186,0.12,3,0.015,96,0.22177
187,0.12,3,0.015,128,0.24898
188,0.12,3,0.015,160,0.27288
189,0.12,3,0.015,192,0.30047
190,0.12,5,0.015,64,0.01723
191,0.12,5,0.015,96,0.02606
192,0.12,5,0.015,128,0.03249
193,0.12,5,0.015,160,0.04086
194,0.12,5,0.015,192,0.04931
195,0.12,5,0.015,64,0.127
196,0.12,5,0.015,96,0.13314
197,0.12,5,0.015,128,0.1388
198,0.12,5,0.015,160,0.1459
199,0.12,5,0.015,192,0.15003
200,0.12,7,0.015,64,0.00241
201,0.12,7,0.015,96,0.00433
202,0.12,7,0.015,128,0.00546
203,0.12,7,0.015,160,0.00676
204,0.12,7,0.015,192,0.00818
205,0.12,7,0.015,64,0.11416
206,0.12,7,0.015,96,0.11629
207,0.12,7,0.015,128,0.11704
208,0.12,7,0.015,160,0.11767
209,0.12,7,0.015,192,0.11986
210,0.12333333333333334,3,0.015,64,0.09828
211,0.12333333333333334,3,0.015,96,0.14081
212,0.12333333333333334,3,0.015,128,0.17945
213,0.12333333333333334,3,0.015,160,0.2124
214,0.12333333333333334,3,0.015,192,0.2428
215,0.12333333333333334,3,0.015,64,0.19263
216,0.12333333333333334,3,0.015,96,0.22427
217,0.12333333333333334,3,0.015,128,0.25294
218,0.12333333333333334,3,0.015,160,0.27783
219,0.12333333333333334,3,0.015,192,0.3039
220,0.12333333333333334,5,0.015,64,0.01628
221,0.12333333333333334,5,0.015,96,0.02527
222,0.12333333333333334,5,0.015,128,0.03368
223,0.12333333333333334,5,0.015,160,0.04147
224,0.12333333333333334,5,0.015,192,0.04962
225,0.12333333333333334,5,0.015,64,0.13232
226,0.12333333333333334,5,0.015,96,0.13873
227,0.12333333333333334,5,0.015,128,0.14321
228,0.12333333333333334,5,0.015,160,0.14966
229,0.12333333333333334,5,0.015,192,0.15627
230,0.12333333333333334,7,0.015,64,0.00256
231,0.12333333333333334,7,0.015,96,0.00391
232,0.12333333333333334,7,0.015,128,0.00518
233,0.12333333333333334,7,0.015,160,0.00643
234,0.12333333333333334,7,0.015,192,0.00798
235,0.12333333333333334,7,0.015,64,0.11917
236,0.12333333333333334,7,0.015,96,0.1218
237,0.12333333333333334,7,0.015,128,0.12305
238,0.12333333333333334,7,0.015,160,0.12437
239,0.12333333333333334,7,0.015,192,0.12426
240,0.12666666666666668,3,0.015,64,0.09797
241,0.12666666666666668,3,0.015,96,0.14094
242,0.12666666666666668,3,0.015,128,0.17867
243,0.12666666666666668,3,0.015,160,0.21203
244,0.12666666666666668,3,0.015,192,0.24241
245,0.12666666666666668,3,0.015,64,0.19509
246,0.12666666666666668,3,0.015,96,0.22795
247,0.12666666666666668,3,0.015,128,0.25904
248,0.12666666666666668,3,0.015,160,0.28207
249,0.12666666666666668,3,0.015,192,0.30304
250,0.12666666666666668,5,0.015,64,0.01744
251,0.12666666666666668,5,0.015,96,0.02626
252,0.12666666666666668,5,0.015,128,0.03338
253,0.12666666666666668,5,0.015,160,0.04124
254,0.12666666666666668,5,0.015,192,0.04849
255,0.12666666666666668,5,0.015,64,0.13875
256,0.12666666666666668,5,0.015,96,0.14317
257,0.12666666666666668,5,0.015,128,0.14927
258,0.12666666666666668,5,0.015,160,0.1566
259,0.12666666666666668,5,0.015,192,0.16204
260,0.12666666666666668,7,0.015,64,0.0027
261,0.12666666666666668,7,0.015,96,0.00388
262,0.12666666666666668,7,0.015,128,0.00488
263,0.12666666666666668,7,0.015,160,0.00669
264,0.12666666666666668,7,0.015,192,0.008
265,0.12666666666666668,7,0.015,64,0.12824
266,0.12666666666666668,7,0.015,96,0.1297
267,0.12666666666666668,7,0.015,128,0.13045
268,0.12666666666666668,7,0.015,160,0.13152
269,0.12666666666666668,7,0.015,192,0.13145
270,0.13,3,0.015,64,0.09901
271,0.13,3,0.015,96,0.14154
272,0.13,3,0.015,128,0.17912
273,0.13,3,0.015,160,0.213
274,0.13,3,0.015,192,0.24405
275,0.13,3,0.015,64,0.19915
276,0.13,3,0.015,96,0.23103
277,0.13,3,0.015,128,0.25656
278,0.13,3,0.015,160,0.28277
279,0.13,3,0.015,192,0.30597
280,0.13,5,0.015,64,0.01677
281,0.13,5,0.015,96,0.02602
282,0.13,5,0.015,128,0.03371
283,0.13,5,0.015,160,0.04148
284,0.13,5,0.015,192,0.04972
285,0.13,5,0.015,64,0.14097
286,0.13,5,0.015,96,0.14752
287,0.13,5,0.015,128,0.15619
288,0.13,5,0.015,160,0.16254
289,0.13,5,0.015,192,0.16542
290,0.13,7,0.015,64,0.00247
291,0.13,7,0.015,96,0.00342
292,0.13,7,0.015,128,0.00499
293,0.13,7,0.015,160,0.00647
294,0.13,7,0.015,192,0.00778
295,0.13,7,0.015,64,0.13492
296,0.13,7,0.015,96,0.13789
297,0.13,7,0.015,128,0.13737
298,0.13,7,0.015,160,0.13775
299,0.13,7,0.015,192,0.13837
