,Burst_Error_Rate,Distance,Physical_Error_Rate,Number_of_Rounds,Logical_Error_Rate
188,0.12,3,0.015,160,0.39774
189,0.12,3,0.015,192,0.42293
190,0.12,5,0.015,64,0.06647
191,0.12,5,0.015,96,0.09758
192,0.12,5,0.015,128,0.12239
193,0.12,5,0.015,160,0.14845
194,0.12,5,0.015,192,0.17655
195,0.12,5,0.015,64,0.17056
196,0.12,5,0.015,96,0.1964
197,0.12,5,0.015,128,0.21343
198,0.12,5,0.015,160,0.23574
199,0.12,5,0.015,192,0.25324
200,0.12,7,0.015,64,0.01737
201,0.12,7,0.015,96,0.02626
202,0.12,7,0.015,128,0.03442
203,0.12,7,0.015,160,0.04105
204,0.12,7,0.015,192,0.05114
205,0.12,7,0.015,64,0.1359
206,0.12,7,0.015,96,0.14127
207,0.12,7,0.015,128,0.14729
208,0.12,7,0.015,160,0.15426
209,0.12,7,0.015,192,0.15902
210,0.12333333333333334,3,0.015,64,0.20629
211,0.12333333333333334,3,0.015,96,0.27328
212,0.12333333333333334,3,0.015,128,0.32775
213,0.12333333333333334,3,0.015,160,0.36862
214,0.12333333333333334,3,0.015,192,0.40118
215,0.12333333333333334,3,0.015,64,0.27589
216,0.12333333333333334,3,0.015,96,0.32962
217,0.12333333333333334,3,0.015,128,0.36763
218,0.12333333333333334,3,0.015,160,0.39897
219,0.12333333333333334,3,0.015,192,0.42256
220,0.12333333333333334,5,0.015,64,0.06508
221,0.12333333333333334,5,0.015,96,0.09512
222,0.12333333333333334,5,0.015,128,0.12461
223,0.12333333333333334,5,0.015,160,0.14768
224,0.12333333333333334,5,0.015,192,0.17396
225,0.12333333333333334,5,0.015,64,0.17673
226,0.12333333333333334,5,0.015,96,0.19961
227,0.12333333333333334,5,0.015,128,0.21788
228,0.12333333333333334,5,0.015,160,0.23746
229,0.12333333333333334,5,0.015,192,0.25508
230,0.12333333333333334,7,0.015,64,0.01727
231,0.12333333333333334,7,0.015,96,0.02582
232,0.12333333333333334,7,0.015,128,0.03495
233,0.12333333333333334,7,0.015,160,0.04442
234,0.12333333333333334,7,0.015,192,0.05023
235,0.12333333333333334,7,0.015,64,0.14104
236,0.12333333333333334,7,0.015,96,0.14858
237,0.12333333333333334,7,0.015,128,0.15238
238,0.12333333333333334,7,0.015,160,0.15995
239,0.12333333333333334,7,0.015,192,0.16627
240,0.12666666666666668,3,0.015,64,0.20685
241,0.12666666666666668,3,0.015,96,0.27711
242,0.12666666666666668,3,0.015,128,0.32648
243,0.12666666666666668,3,0.015,160,0.36798
244,0.12666666666666668,3,0.015,192,0.39761
245,0.12666666666666668,3,0.015,64,0.27818
246,0.12666666666666668,3,0.015,96,0.32911
247,0.12666666666666668,3,0.015,128,0.36801
248,0.12666666666666668,3,0.015,160,0.3984
249,0.12666666666666668,3,0.015,192,0.42465
250,0.12666666666666668,5,0.015,64,0.06698
251,0.12666666666666668,5,0.015,96,0.0957
252,0.12666666666666668,5,0.015,128,0.12713
253,0.12666666666666668,5,0.015,160,0.14892
254,0.12666666666666668,5,0.015,192,0.17293
255,0.12666666666666668,5,0.015,64,0.18174
256,0.12666666666666668,5,0.015,96,0.20224
257,0.12666666666666668,5,0.015,128,0.21997
258,0.12666666666666668,5,0.015,160,0.24364
259,0.12666666666666668,5,0.015,192,0.25989
260,0.12666666666666668,7,0.015,64,0.01715
261,0.12666666666666668,7,0.015,96,0.02593
262,0.12666666666666668,7,0.015,128,0.03493
263,0.12666666666666668,7,0.015,160,0.04235
264,0.12666666666666668,7,0.015,192,0.05011
265,0.12666666666666668,7,0.015,64,0.14843
266,0.12666666666666668,7,0.015,96,0.15457
267,0.12666666666666668,7,0.015,128,0.16017
268,0.12666666666666668,7,0.015,160,0.1658
269,0.12666666666666668,7,0.015,192,0.17224
270,0.13,3,0.015,64,0.206
271,0.13,3,0.015,96,0.2747
272,0.13,3,0.015,128,0.32927
273,0.13,3,0.015,160,0.36831
274,0.13,3,0.015,192,0.39777
275,0.13,3,0.015,64,0.27985
276,0.13,3,0.015,96,0.33229
277,0.13,3,0.015,128,0.37269
278,0.13,3,0.015,160,0.40206
279,0.13,3,0.015,192,0.42266
280,0.13,5,0.015,64,0.06496
281,0.13,5,0.015,96,0.09659
282,0.13,5,0.015,128,0.12374
283,0.13,5,0.015,160,0.14991
284,0.13,5,0.015,192,0.1759
285,0.13,5,0.015,64,0.18589
286,0.13,5,0.015,96,0.20756
287,0.13,5,0.015,128,0.22486
288,0.13,5,0.015,160,0.2473
289,0.13,5,0.015,192,0.26429
290,0.13,7,0.015,64,0.01741
291,0.13,7,0.015,96,0.02634
292,0.13,7,0.015,128,0.03332
293,0.13,7,0.015,160,0.0434
294,0.13,7,0.015,192,0.05055
295,0.13,7,0.015,64,0.15163
296,0.13,7,0.015,96,0.15904
297,0.13,7,0.015,128,0.16565
298,0.13,7,0.015,160,0.17081
299,0.13,7,0.015,192,0.17798
