,Burst_Error_Rate,Distance,Physical_Error_Rate,Number_of_Rounds,Logical_Error_Rate
0,0.0,3,0.1,50,0.516
1,0.0,3,0.15000000000000002,50,0.532
2,0.0,3,0.2,50,0.522
3,0.0,5,0.1,50,0.508
4,0.0,5,0.15000000000000002,50,0.51
5,0.0,5,0.2,50,0.517
6,0.0,7,0.1,50,0.482
7,0.0,7,0.15000000000000002,50,0.485
8,0.0,7,0.2,50,0.521
