,Burst_Error_Rate,Distance,Physical_Error_Rate,Number_of_Rounds,Logical_Error_Rate
68,0.124,3,0.015,160,0.3962
69,0.124,3,0.015,192,0.4235
70,0.124,5,0.015,64,0.0662
71,0.124,5,0.015,96,0.0958
72,0.124,5,0.015,128,0.1186
73,0.124,5,0.015,160,0.1504
74,0.124,5,0.015,192,0.1732
75,0.124,5,0.015,64,0.1645
76,0.124,5,0.015,96,0.1885
77,0.124,5,0.015,128,0.2078
78,0.124,5,0.015,160,0.2219
79,0.124,5,0.015,192,0.2396
80,0.124,7,0.015,64,0.0162
81,0.124,7,0.015,96,0.025
82,0.124,7,0.015,128,0.0352
83,0.124,7,0.015,160,0.0458
84,0.124,7,0.015,192,0.0509
85,0.124,7,0.015,64,0.1152
86,0.124,7,0.015,96,0.1255
87,0.124,7,0.015,128,0.1319
88,0.124,7,0.015,160,0.135
89,0.124,7,0.015,192,0.1472
90,0.136,3,0.015,64,0.2088
91,0.136,3,0.015,96,0.2741
92,0.136,3,0.015,128,0.329
93,0.136,3,0.015,160,0.371
94,0.136,3,0.015,192,0.3992
95,0.136,3,0.015,64,0.2766
96,0.136,3,0.015,96,0.3252
97,0.136,3,0.015,128,0.3739
98,0.136,3,0.015,160,0.3874
99,0.136,3,0.015,192,0.4185
100,0.136,5,0.015,64,0.0677
101,0.136,5,0.015,96,0.0927
102,0.136,5,0.015,128,0.1257
103,0.136,5,0.015,160,0.1514
104,0.136,5,0.015,192,0.1741
105,0.136,5,0.015,64,0.1789
106,0.136,5,0.015,96,0.2032
107,0.136,5,0.015,128,0.2203
108,0.136,5,0.015,160,0.2449
109,0.136,5,0.015,192,0.2499
110,0.136,7,0.015,64,0.0195
111,0.136,7,0.015,96,0.0249
112,0.136,7,0.015,128,0.036
113,0.136,7,0.015,160,0.0438
114,0.136,7,0.015,192,0.0501
115,0.136,7,0.015,64,0.1376
116,0.136,7,0.015,96,0.1446
117,0.136,7,0.015,128,0.1503
118,0.136,7,0.015,160,0.1571
119,0.136,7,0.015,192,0.1737
120,0.14800000000000002,3,0.015,64,0.2022
121,0.14800000000000002,3,0.015,96,0.2814
122,0.14800000000000002,3,0.015,128,0.3216
123,0.14800000000000002,3,0.015,160,0.3627
124,0.14800000000000002,3,0.015,192,0.3946
125,0.14800000000000002,3,0.015,64,0.2894
126,0.14800000000000002,3,0.015,96,0.3281
127,0.14800000000000002,3,0.015,128,0.3691
128,0.14800000000000002,3,0.015,160,0.4039
129,0.14800000000000002,3,0.015,192,0.4291
130,0.14800000000000002,5,0.015,64,0.0665
131,0.14800000000000002,5,0.015,96,0.0936
132,0.14800000000000002,5,0.015,128,0.1157
133,0.14800000000000002,5,0.015,160,0.1487
134,0.14800000000000002,5,0.015,192,0.1721
135,0.14800000000000002,5,0.015,64,0.1926
136,0.14800000000000002,5,0.015,96,0.2101
137,0.14800000000000002,5,0.015,128,0.2408
138,0.14800000000000002,5,0.015,160,0.2502
139,0.14800000000000002,5,0.015,192,0.2672
140,0.14800000000000002,7,0.015,64,0.0173
141,0.14800000000000002,7,0.015,96,0.0277
142,0.14800000000000002,7,0.015,128,0.0332
143,0.14800000000000002,7,0.015,160,0.039
144,0.14800000000000002,7,0.015,192,0.0485
145,0.14800000000000002,7,0.015,64,0.1652
146,0.14800000000000002,7,0.015,96,0.1692
147,0.14800000000000002,7,0.015,128,0.1754
148,0.14800000000000002,7,0.015,160,0.1845
149,0.14800000000000002,7,0.015,192,0.1905
150,0.16,3,0.015,64,0.2068
151,0.16,3,0.015,96,0.2836
152,0.16,3,0.015,128,0.3306
153,0.16,3,0.015,160,0.3625
154,0.16,3,0.015,192,0.3996
155,0.16,3,0.015,64,0.2929
156,0.16,3,0.015,96,0.34
157,0.16,3,0.015,128,0.37
158,0.16,3,0.015,160,0.4094
159,0.16,3,0.015,192,0.4217
160,0.16,5,0.015,64,0.0704
161,0.16,5,0.015,96,0.0947
162,0.16,5,0.015,128,0.1217
163,0.16,5,0.015,160,0.1489
164,0.16,5,0.015,192,0.1756
165,0.16,5,0.015,64,0.2165
166,0.16,5,0.015,96,0.2322
167,0.16,5,0.015,128,0.2503
168,0.16,5,0.015,160,0.2653
169,0.16,5,0.015,192,0.2903
170,0.16,7,0.015,64,0.0178
171,0.16,7,0.015,96,0.0246
172,0.16,7,0.015,128,0.0352
173,0.16,7,0.015,160,0.0411
174,0.16,7,0.015,192,0.0524
175,0.16,7,0.015,64,0.1926
176,0.16,7,0.015,96,0.2078
177,0.16,7,0.015,128,0.1906
178,0.16,7,0.015,160,0.2
179,0.16,7,0.015,192,0.2101
