,Burst_Error_Rate,Distance,Physical_Error_Rate,Number_of_Rounds,Logical_Error_Rate
0,0.0,3,0.005,50,0.209
1,0.0,3,0.008125,50,0.344
2,0.0,3,0.01125,50,0.454
3,0.0,3,0.014375000000000002,50,0.51
4,0.0,3,0.0175,50,0.504
5,0.0,5,0.005,50,0.13
6,0.0,5,0.008125,50,0.331
7,0.0,5,0.01125,50,0.454
8,0.0,5,0.014375000000000002,50,0.501
9,0.0,5,0.0175,50,0.487
10,0.0,7,0.005,50,0.07
11,0.0,7,0.008125,50,0.29
12,0.0,7,0.01125,50,0.477
13,0.0,7,0.014375000000000002,50,0.488
14,0.0,7,0.0175,50,0.505
