,Burst_Error_Rate,Distance,Physical_Error_Rate,Number_of_Rounds,Logical_Error_Rate
58,0.1125,7,0.015,160,0.1058
59,0.1125,7,0.015,192,0.1045
60,0.125,3,0.015,64,0.1028
61,0.125,3,0.015,96,0.1469
62,0.125,3,0.015,128,0.1805
63,0.125,3,0.015,160,0.2112
64,0.125,3,0.015,192,0.2405
65,0.125,3,0.015,64,0.2003
66,0.125,3,0.015,96,0.2303
67,0.125,3,0.015,128,0.2612
68,0.125,3,0.015,160,0.2748
69,0.125,3,0.015,192,0.3069
70,0.125,5,0.015,64,0.0186
71,0.125,5,0.015,96,0.0232
72,0.125,5,0.015,128,0.0306
73,0.125,5,0.015,160,0.0441
74,0.125,5,0.015,192,0.0527
75,0.125,5,0.015,64,0.1346
76,0.125,5,0.015,96,0.1351
77,0.125,5,0.015,128,0.1459
78,0.125,5,0.015,160,0.158
79,0.125,5,0.015,192,0.1562
80,0.125,7,0.015,64,0.003
81,0.125,7,0.015,96,0.0033
82,0.125,7,0.015,128,0.0055
83,0.125,7,0.015,160,0.0048
84,0.125,7,0.015,192,0.0083
85,0.125,7,0.015,64,0.1184
86,0.125,7,0.015,96,0.1336
87,0.125,7,0.015,128,0.1252
88,0.125,7,0.015,160,0.1187
89,0.125,7,0.015,192,0.1327
90,0.1375,3,0.015,64,0.102
91,0.1375,3,0.015,96,0.1377
92,0.1375,3,0.015,128,0.1737
93,0.1375,3,0.015,160,0.2147
94,0.1375,3,0.015,192,0.2477
95,0.1375,3,0.015,64,0.1973
96,0.1375,3,0.015,96,0.2348
97,0.1375,3,0.015,128,0.2605
98,0.1375,3,0.015,160,0.2843
99,0.1375,3,0.015,192,0.3138
100,0.1375,5,0.015,64,0.0173
101,0.1375,5,0.015,96,0.0266
102,0.1375,5,0.015,128,0.031
103,0.1375,5,0.015,160,0.0418
104,0.1375,5,0.015,192,0.0499
105,0.1375,5,0.015,64,0.1527
106,0.1375,5,0.015,96,0.1659
107,0.1375,5,0.015,128,0.1635
108,0.1375,5,0.015,160,0.1707
109,0.1375,5,0.015,192,0.1771
110,0.1375,7,0.015,64,0.0023
111,0.1375,7,0.015,96,0.0043
112,0.1375,7,0.015,128,0.0057
113,0.1375,7,0.015,160,0.0072
114,0.1375,7,0.015,192,0.008
115,0.1375,7,0.015,64,0.1492
116,0.1375,7,0.015,96,0.1523
117,0.1375,7,0.015,128,0.1584
118,0.1375,7,0.015,160,0.1502
119,0.1375,7,0.015,192,0.1518
120,0.15,3,0.015,64,0.0977
121,0.15,3,0.015,96,0.1458
122,0.15,3,0.015,128,0.1793
123,0.15,3,0.015,160,0.2205
124,0.15,3,0.015,192,0.2481
125,0.15,3,0.015,64,0.219
126,0.15,3,0.015,96,0.2423
127,0.15,3,0.015,128,0.2763
128,0.15,3,0.015,160,0.2973
129,0.15,3,0.015,192,0.3182
130,0.15,5,0.015,64,0.0174
131,0.15,5,0.015,96,0.0245
132,0.15,5,0.015,128,0.0307
133,0.15,5,0.015,160,0.0432
134,0.15,5,0.015,192,0.0496
135,0.15,5,0.015,64,0.1738
136,0.15,5,0.015,96,0.1801
137,0.15,5,0.015,128,0.1829
138,0.15,5,0.015,160,0.1946
139,0.15,5,0.015,192,0.1948
140,0.15,7,0.015,64,0.003
141,0.15,7,0.015,96,0.0036
142,0.15,7,0.015,128,0.0056
143,0.15,7,0.015,160,0.0063
144,0.15,7,0.015,192,0.0076
145,0.15,7,0.015,64,0.1679
146,0.15,7,0.015,96,0.1767
147,0.15,7,0.015,128,0.1777
148,0.15,7,0.015,160,0.1782
149,0.15,7,0.015,192,0.1768
