,Burst_Error_Rate,Distance,Physical_Error_Rate,Number_of_Rounds,Logical_Error_Rate
152,0.11166666666666666,3,0.0225,128,0.45233
153,0.11166666666666666,3,0.0225,160,0.47177
154,0.11166666666666666,3,0.0225,192,0.48539
155,0.11166666666666666,3,0.0225,64,0.38085
156,0.11166666666666666,3,0.0225,96,0.43321
157,0.11166666666666666,3,0.0225,128,0.46209
158,0.11166666666666666,3,0.0225,160,0.4773
159,0.11166666666666666,3,0.0225,192,0.48394
160,0.11166666666666666,5,0.0225,64,0.18356
161,0.11166666666666666,5,0.0225,96,0.24754
162,0.11166666666666666,5,0.0225,128,0.29682
163,0.11166666666666666,5,0.0225,160,0.33685
164,0.11166666666666666,5,0.0225,192,0.37035
165,0.11166666666666666,5,0.0225,64,0.26525
166,0.11166666666666666,5,0.0225,96,0.31192
167,0.11166666666666666,5,0.0225,128,0.34846
168,0.11166666666666666,5,0.0225,160,0.37861
169,0.11166666666666666,5,0.0225,192,0.40362
170,0.11166666666666666,7,0.0225,64,0.08025
171,0.11166666666666666,7,0.0225,96,0.11566
172,0.11166666666666666,7,0.0225,128,0.1488
173,0.11166666666666666,7,0.0225,160,0.18071
174,0.11166666666666666,7,0.0225,192,0.2053
175,0.11166666666666666,7,0.0225,64,0.19187
176,0.11166666666666666,7,0.0225,96,0.21725
177,0.11166666666666666,7,0.0225,128,0.23867
178,0.11166666666666666,7,0.0225,160,0.26383
179,0.11166666666666666,7,0.0225,192,0.28428
180,0.11499999999999999,3,0.0225,64,0.34077
181,0.11499999999999999,3,0.0225,96,0.41138
182,0.11499999999999999,3,0.0225,128,0.44539
183,0.11499999999999999,3,0.0225,160,0.47074
184,0.11499999999999999,3,0.0225,192,0.48452
185,0.11499999999999999,3,0.0225,64,0.37547
186,0.11499999999999999,3,0.0225,96,0.43152
187,0.11499999999999999,3,0.0225,128,0.46135
188,0.11499999999999999,3,0.0225,160,0.4785
189,0.11499999999999999,3,0.0225,192,0.48408
190,0.11499999999999999,5,0.0225,64,0.18191
191,0.11499999999999999,5,0.0225,96,0.24235
192,0.11499999999999999,5,0.0225,128,0.29791
193,0.11499999999999999,5,0.0225,160,0.33844
194,0.11499999999999999,5,0.0225,192,0.36905
195,0.11499999999999999,5,0.0225,64,0.26766
196,0.11499999999999999,5,0.0225,96,0.31496
197,0.11499999999999999,5,0.0225,128,0.35285
198,0.11499999999999999,5,0.0225,160,0.38257
199,0.11499999999999999,5,0.0225,192,0.40622
200,0.11499999999999999,7,0.0225,64,0.07959
201,0.11499999999999999,7,0.0225,96,0.11693
202,0.11499999999999999,7,0.0225,128,0.14747
203,0.11499999999999999,7,0.0225,160,0.17959
204,0.11499999999999999,7,0.0225,192,0.20575
205,0.11499999999999999,7,0.0225,64,0.19762
206,0.11499999999999999,7,0.0225,96,0.2232
207,0.11499999999999999,7,0.0225,128,0.24778
208,0.11499999999999999,7,0.0225,160,0.26773
209,0.11499999999999999,7,0.0225,192,0.28651
210,0.11833333333333333,3,0.0225,64,0.34088
211,0.11833333333333333,3,0.0225,96,0.40754
212,0.11833333333333333,3,0.0225,128,0.44873
213,0.11833333333333333,3,0.0225,160,0.4695
214,0.11833333333333333,3,0.0225,192,0.48621
215,0.11833333333333333,3,0.0225,64,0.38262
216,0.11833333333333333,3,0.0225,96,0.43191
217,0.11833333333333333,3,0.0225,128,0.45886
218,0.11833333333333333,3,0.0225,160,0.47721
219,0.11833333333333333,3,0.0225,192,0.48706
220,0.11833333333333333,5,0.0225,64,0.18335
221,0.11833333333333333,5,0.0225,96,0.24701
222,0.11833333333333333,5,0.0225,128,0.29648
223,0.11833333333333333,5,0.0225,160,0.3391
224,0.11833333333333333,5,0.0225,192,0.36844
225,0.11833333333333333,5,0.0225,64,0.27162
226,0.11833333333333333,5,0.0225,96,0.31554
227,0.11833333333333333,5,0.0225,128,0.35439
228,0.11833333333333333,5,0.0225,160,0.38531
229,0.11833333333333333,5,0.0225,192,0.40584
230,0.11833333333333333,7,0.0225,64,0.08086
231,0.11833333333333333,7,0.0225,96,0.11671
232,0.11833333333333333,7,0.0225,128,0.14806
233,0.11833333333333333,7,0.0225,160,0.17848
234,0.11833333333333333,7,0.0225,192,0.20532
235,0.11833333333333333,7,0.0225,64,0.20154
236,0.11833333333333333,7,0.0225,96,0.22993
237,0.11833333333333333,7,0.0225,128,0.25191
238,0.11833333333333333,7,0.0225,160,0.27119
239,0.11833333333333333,7,0.0225,192,0.29416
240,0.12166666666666667,3,0.0225,64,0.34068
241,0.12166666666666667,3,0.0225,96,0.40931
242,0.12166666666666667,3,0.0225,128,0.45053
243,0.12166666666666667,3,0.0225,160,0.4705
244,0.12166666666666667,3,0.0225,192,0.48664
245,0.12166666666666667,3,0.0225,64,0.38308
246,0.12166666666666667,3,0.0225,96,0.43234
247,0.12166666666666667,3,0.0225,128,0.45998
248,0.12166666666666667,3,0.0225,160,0.47745
249,0.12166666666666667,3,0.0225,192,0.48822
250,0.12166666666666667,5,0.0225,64,0.18373
251,0.12166666666666667,5,0.0225,96,0.24699
252,0.12166666666666667,5,0.0225,128,0.29793
253,0.12166666666666667,5,0.0225,160,0.33827
254,0.12166666666666667,5,0.0225,192,0.3724
255,0.12166666666666667,5,0.0225,64,0.27747
256,0.12166666666666667,5,0.0225,96,0.32034
257,0.12166666666666667,5,0.0225,128,0.35746
258,0.12166666666666667,5,0.0225,160,0.38333
259,0.12166666666666667,5,0.0225,192,0.40905
260,0.12166666666666667,7,0.0225,64,0.07933
261,0.12166666666666667,7,0.0225,96,0.11679
262,0.12166666666666667,7,0.0225,128,0.14907
263,0.12166666666666667,7,0.0225,160,0.17698
264,0.12166666666666667,7,0.0225,192,0.20624
265,0.12166666666666667,7,0.0225,64,0.20935
266,0.12166666666666667,7,0.0225,96,0.23287
267,0.12166666666666667,7,0.0225,128,0.25486
268,0.12166666666666667,7,0.0225,160,0.27867
269,0.12166666666666667,7,0.0225,192,0.29595
270,0.125,3,0.0225,64,0.33941
271,0.125,3,0.0225,96,0.41021
272,0.125,3,0.0225,128,0.4473
273,0.125,3,0.0225,160,0.47136
274,0.125,3,0.0225,192,0.48516
275,0.125,3,0.0225,64,0.38139
276,0.125,3,0.0225,96,0.43288
277,0.125,3,0.0225,128,0.46474
278,0.125,3,0.0225,160,0.48149
279,0.125,3,0.0225,192,0.48884
280,0.125,5,0.0225,64,0.18025
281,0.125,5,0.0225,96,0.24355
282,0.125,5,0.0225,128,0.29894
283,0.125,5,0.0225,160,0.33849
284,0.125,5,0.0225,192,0.37258
285,0.125,5,0.0225,64,0.27988
286,0.125,5,0.0225,96,0.32207
287,0.125,5,0.0225,128,0.35729
288,0.125,5,0.0225,160,0.38782
289,0.125,5,0.0225,192,0.40814
290,0.125,7,0.0225,64,0.08037
291,0.125,7,0.0225,96,0.11522
292,0.125,7,0.0225,128,0.14862
293,0.125,7,0.0225,160,0.17759
294,0.125,7,0.0225,192,0.20545
295,0.125,7,0.0225,64,0.21705
296,0.125,7,0.0225,96,0.24018
297,0.125,7,0.0225,128,0.25992
298,0.125,7,0.0225,160,0.28244
299,0.125,7,0.0225,192,0.29984
